,song_id,artist_id,album_id,track_id,artist_name,album_name,track_name
10978,SOPMIZX12A8C13FD5F,AR7WSXC1187FB37A2E,12550,TRBYEWT128F42A8E30,Dragonette,Galore,True Believer
10979,SOYRPNJ12AB017FC95,ARX9XBA1187FB3976C,16446,TRBYNFZ128F9313D5C,The Minus 5,In Rock,Dr. Evil: Doctor Of Evil
10980,SOHJDYR12AB0186995,ARLDEKU12509416731,16200,TRBZSYC128F9333F72,Hindi Zahra,Handmade,Beautiful Tango
10981,SOGUFLU12AF729F0F1,AR03BDP1187FB5B324,13724,TRBZWGK128F92FDB31,Britney Spears,Circus,Mannequin
10982,SOFHDOB12A8C13F73B,AR36ITB1187B9A636D,11454,TRCBLON128F42AB68B,Swayzak,Some Other Country,They Return
10983,SOKUZKU12AF72A1ACF,ARR6MOS1187B994C51,4308,TRCBMOQ128F4267DF1,Mando Diao,Hurricane Bar,Added Family
10984,SOWYPGO12AF729A4FE,AR2VJMU1187B9947AF,17263,TRCEALS128F92F1470,Donna Fargo,Country Spotlight,Hello Little Bluebird
10985,SOONGWD12AC4689935,ARBBHDX1187B9B2EE7,19657,TRCENOY12903CFA199,Godflesh,In All Languages,Love Is A Dog From Hell
10986,SOIXNRW12A6310DFFB,ARIIMPS1187FB4CD03,2323,TRCGXSS128E07819CC,Richard Ashcroft,Human Conditions,Check The Meaning
10987,SOPARXW12A8C1330BD,AR0DCAJ1187FB4D1A5,6042,TRCJMNR128F4263CC7,16 Horsepower,Hoarse,Fire Spirit
10988,SOKFNYK12A8C13E4DD,AR84FE11187B9B36C4,14207,TRCJPWH128F42893BF,Latterman,"Turn Up The Punk, We'll Be Singing",The Biggest Sausage Party Ever
10989,SOSHJCJ12A58A7AF9A,ARI7GD01187FB52E6B,4325,TRCLWWR128F1458096,Joshua Kadison,Painted Desert Serenade,Invisible Man
10990,SOPOKYQ12A6D4FA1BC,AR3BEXM1187B98B732,16788,TRCNYJD128F42275D6,King Kapisi,Savage Thoughts,Fix Amnesia
10991,SOPDIUA12A8C13AB9B,ARPUVK01187B998FB1,4625,TRCOCNH128F4268D30,Cobra Verde,Copycat Killers,I Want You
10992,SOMMLGN12A58A7C459,ARF058F1187FB5A712,14384,TRCOTGB128F933E4B9,Mitchel Musso,Mitchel Musso,Us Against The World
10993,SOIMNUV12AB018393E,ARLVX371187B9AF852,8497,TRCQKEZ128F933F180,Pete Townshend,Scoop,Behind Blue Eyes
10994,SOWSDWV12AF72AB18B,ARMD3XX1187B9ACF84,1841,TRCSFKT128F426F5F7,Cypress Hill,Cypress Hill,Light Another
10995,SOMVWBL12AF72A9201,ARQ6PLP1187FB468E3,7520,TRCSYCH128F424B832,Robin McKelle,Introducing Robin McKelle,You Brought a New Kind of Love
10996,SOLCGBL12AB0180841,ARNQFRF1187FB3AD23,16002,TRCUPIR128F92E8043,Marissa Nadler,Little Hells,Mistress
10997,SOOTVMT12A6D4F5F5C,AR8Q1MD1187FB41536,4380,TRCUTKD128F1451AE0,Thunderbirds Are Now!,Justamustache,Better safe than safari
10998,SOHLRZX12A8C13E4A1,AR84FE11187B9B36C4,14207,TRCWOTH128F42893B0,Latterman,"Turn Up The Punk, We'll Be Singing",He's A Good Sposato (I Love Ya Blue-Blue)
10999,SOSIFKX12A8C138474,AR0W4YS1187FB3B528,4163,TRCYMBT128F428A099,Hepcat,Push 'N Shove,You And I
11000,SOXEXDZ12A81C21D28,ARNWVN41187B9A51BB,7591,TRDADBK128F422ECA1,Scanners,Violence Is Golden,Bombs
11001,SOJLSIQ12A8C145D9F,ARGUEEW1187B9A423C,6999,TRDDFOJ128F92FB036,Luke Doucet,"Aloha, Manitoba",Rasputin
11002,SOJBCRP12A58A7E0E1,ARLNQBR1187B9B9C4D,11588,TRDEGBX128F4230F28,Devendra Banhart,Smokey Rolls Down Thunder Canyon,Carmensita
11003,SOCGDBL12A6701E2E4,ARCDWKV1187B98C4CD,5789,TRDFSZI128E0788867,Tom Vek,We Have Sound,Cover
11004,SOYPSWN12AB017DAFA,ARYFI0Q1187FB537BE,9906,TRDHXPK128F931BD11,Ambrosia,Somewhere I've Never Travelled,Cowboy Star (Album Version)
11005,SOEUNUO12AB0181230,ARC1VSF1187FB511DA,12978,TRDHYVQ128F93221A4,Sloan,Parallel Play,Witch's Wand
11006,SODRKYQ12A8AE46A14,AR8XC3U1187B98CE1E,1980,TRDJFTX128F92F8F3E,Clinic,Internal Wrangler,Earth Angel
11007,SOPVLGF12A58A7EE7F,ARDI4G31187B98A28E,12289,TRDKDMV128F93433E1,Sin Bandera,Hasta Ahora,Sirena
11008,SOUELTB12A8C13E79C,AR46CAD1187FB4D84B,1733,TRDKTMC128F42B453F,Bad Religion,No Substance,The Hippy Killers
11009,SOWLTUK12AB0180495,ARDRXUM1187FB4D131,1268,TRDLMFL128F930919F,311,311,DLMD
11010,SOZZNEQ12AB01826DC,ARC1CJB1187B99FCA4,14461,TRDNZXE128F932BD76,Laurie Berkner,Buzz Buzz,Clean it Up
11011,SOSHGXH12A6D4F32CA,ARI7SQF1187FB48362,10785,TRDOFSB128F92F9019,Elliott Smith,New Moon,Placeholder
11012,SOZSBHV12A67ADB1FB,ARDQK7V1187B9A24F3,6975,TRDOSTY128EF344191,Shawn McDonald,Ripen,The Rider On The White Horse
11013,SOCNZDU12A8C13BD35,ARSKY3A1187B98CE11,3972,TRDOYML128F42698BE,Spalding Rockwell,Kate,Cocaine
11014,SOIJTWK12AB01869D4,AROSPEU1187FB51179,8419,TRDQFMV12903CDECC8,Snowden,Anti-Anti,Counterfeit Rules
11015,SOPDLPX12A6D4F59AF,ARZYT8C1187FB4D57F,7019,TRDQNGS128F14534CC,A-Ha,Analogue,The Fine Blue Line
11016,SOYGQPH12A58A7BAE8,AR7Y6JX1187FB4D9B3,8951,TRDSQDZ128F427D34E,Bad Brains,Quickness,Sheba
11017,SOOKDRI12AB01876C8,ARWFMO31187FB3DC49,6098,TREADPD128F933E680,Blackmore's Night,Fires At Midnight,Written in the stars
11018,SOBTKUM12A6D4F7256,AR6TEPP1187FB52EAA,14121,TREAMWR128F146967A,Gravity Kills,Gravity Kills,Down
11019,SOKYYQU12A8AE46E26,AR91NIO1187FB4D732,5106,TREAOEF128F423AAFE,Cat Power,The Covers Record,Sea Of Love
11020,SOIOZSZ12A6D4FA0B5,AR7GVOV1187B9B5FF1,4906,TRECHWY128F423DDFD,Sebadoh,Bubble & Scrape,Cliche (Album)
11021,SOWSMOZ12A6D4FAF90,ARDBSFT1187B9AC9C1,2617,TREHIXH128E0781810,Fountains Of Wayne,Welcome Interstate Managers,Halley's Waitress
11022,SODYRTU12A8C140A7D,AR53F4O1187B9A0121,15273,TREJLAM128F92DED82,Tahiti 80,Activity Center,Brazil
11023,SOVTZSR12AF72A0F57,ARXVADV12086C1203C,14891,TREPADY128F9311120,Gary Go,Gary Go,Honest
11024,SODGLSX12A8C143A40,AR7MDQ31187B9B5031,6483,TREPRJQ128F14768EB,She Wants Revenge,She Wants Revenge,Red Flags And Long Nights
11025,SOORUJU12A8C142A44,AR2K3Q81187B9B44A2,9684,TREQOKM128F92F25BD,Devon Sproule,Upstate Songs,Country Sun
11026,SOQLMRZ12A8C136DBE,AR1G1V51187FB4CE4B,7099,TRERUZN128F427467F,April March,Chrominance Decoder,Mon petit ami
11027,SOHWQNU12A58A78D01,ARXMJMO11FED0C4415,15558,TRESLBG12903D01F23,Danny Gokey,My Best Days,I Still Believe
11028,SOWQHUP12AB017C658,AR4EQ231187B99368F,13897,TRESUQO128F932E1CC,The Fray,The Fray,Never Say Never
11029,SOKGUYR12A8C13CF46,ARLBAAZ1187FB4C062,13942,TRETAYV128F933CAA1,Alphabeat,This Is Alphabeat,Boyfriend (Radio Edit)
11030,SOJKDQL12A6701EAF3,ARM7EDF1187B9B3FA1,595,TREWIXS128E0792980,Guns N' Roses,Use Your Illusion I,Right Next Door To Hell
11031,SOCVKCP12AC468B7A6,ARTTAXP123E29C2168,14987,TREXKFD12903CE3964,Volcano Choir,Unmap,And Gather
11032,SOXGJFV12A6D4F5AE2,AR4XV7Y1187FB41004,18286,TREXWQS128EF3636AC,Mercan Dede,Sufi Traveler,Sirname
11033,SORTHHY12A8C1392DF,ARO9ZL51187B9B50D9,8347,TREYMND128F42629C7,Rick Braun,Full Stride,Hollywood & Vine (LP Version)
11034,SOXZJMW12A81C2082F,ARBYLYM1187FB4D3B0,14490,TREYOSV128F425149B,Antibalas,Security,Beaten Metal
11035,SOBMMYX12A8C13CD03,ARQ6PYM1187B9B3FB3,5425,TRFBRGX128F428B6B7,Tim Fite,Gone Ain't Gone,A Little Bit
11036,SOUQFBD12A6D4F7AFF,ARCLH4K1187B99C34D,9232,TRFDTIU128F1461A94,Louise,Naked,Light Of My Life
11037,SOKAEVZ12A8AE45FCE,AR5XBNF1187FB4BCAD,5618,TRFEORI128F426AD41,Exodus,Shovel Headed Kill Machine,Altered Boy
11038,SONDSRD12A8C130729,AR0O23H1187FB517D3,10843,TRFFTGS128F4297EDB,Miracle Fortress,Five Roses,Little Trees
11039,SOIMVYV12A6D4FE23A,ARETGM71187B99195D,5786,TRFGZTQ128F421BBBA,Masterplan,Aeronautics,Wounds
11040,SOCGIXC12A8C143DC5,ARDRXUM1187FB4D131,2644,TRFICVJ128F92DC541,311,Evolver,Beyond The Gray Sky
11041,SOVADDV12AB0185B05,ARV8SXA1187B9A4D28,16101,TRFJMCC128F9346216,Dam Funk,Toeachizown,(My Funk Goes) On & On
11042,SOQXOWE12AB017E9A7,ARCE5NR1187FB5636A,885,TRFJOSW128F92E9246,Buffalo Springfield,Buffalo Springfield Again,Broken Arrow
11043,SOYXNKY12AC468C750,AREHIEM1187FB528D9,2502,TRFJXNO12903CF11B1,Garage a Trois,Emphasizer,House Of Hand Wash
11044,SOBHZVR12A58A797BC,AR01WHF1187B9B53B8,18586,TRFKUXK128F424CD22,Lullatone,Little Songs About Raindrops,A Miniature Finale
11045,SOEIHUX12A8C144CF8,ARAXVBB12086C17781,14375,TRFLBCB128F92E8836,Chickenfoot,Chickenfoot,Get It Up
11046,SOCEBNN12A6D4F86B0,AR90C7F1187FB3EEED,9950,TRFMXCN128F1472C5B,Estrella Morente/Enrique Morente,Mujeres,Susana Renaldi   Nostalgias
11047,SODWFOB12AF72A0E8D,AR6F6I21187FB5A3AA,11458,TRFNVCS128F422DF10,Aesop Rock,None Shall Pass,Five Fingers
11048,SOAHHRA12A8C13F65D,AR1ZBU21187B9952F8,12022,TRFPNEO128F4292186,Bobb Trimble,Iron Curtain Innocence,When The Raven Calls
11049,SODXNVX12A81C21E25,ARVLXWP1187FB5B94A,824,TRFQPXS128F42373F1,matchbox twenty,Mad Season,Black & White People (LP Version)
11050,SONFBWX12AF729D41F,ARZOWYK1187B9AEFB9,16676,TRFRSDG128F4234F1B,Holly Throsby,A Loud Call,On Longing
11051,SOOYOCL12A8C13B4E4,ARCD4551187B999F3C,5775,TRFSSXM128F426A9AD,AGATHODAIMON,Serpent's Embrace,Serpent's embrace
11052,SOPCMPJ12A8C13FBFC,ARDKVHH1187B9AE9F0,7734,TRFTMAY12903CF714B,Anathallo,Floating World,Hoodwink
11053,SOTCLKJ12AB01875AA,ARJE05S1187FB4E12A,9280,TRFVMEY128F931FE26,The Woodentops,Giant,Love Train
11054,SOEMPAK12A58A7C82F,ARRN3PZ1187B992110,7449,TRFWXQO128F931F4C9,Emitt Rhodes,Emitt Rhodes,You Must Have
11055,SODHDQY12A6701F5E1,ARJVADP1187B9B98F9,7981,TRFYEBK128E078E700,Ska Cubano,Ay Caramba!,Chispa Tren
11056,SOMJKQZ12A58A7A1D3,ARITORG1187FB3ADA3,4734,TRFZGUP128F4255688,England Dan & John Ford Coley,Nights Are Forever,Westward Wind (LP Version)
11057,SOBKVUG12A8C13D177,ARFAC0T1187B98C410,8291,TRGCWTF128F4295702,Graham Nash,Wild Tales,Prison Song (LP Version)
11058,SOICWEP12AB0181942,AR8N8XT1187FB4DAD9,4261,TRGHWPC128F9308994,Neva Dinova,Neva Dinova,Lucifer's Lament
11059,SOYBLIE12A8C1353E2,ARN6QMG1187FB56C8D,13283,TRGIKDS128F425D5BE,Laura Marling,Alas I Cannot Swim,Your Only Doll (Dora)
11060,SONYBBZ12A67021069,ARR5OPX1187B9B7F72,3995,TRGITON128E078A18B,Brazilian Girls,Brazilian Girls,Corner Store
11061,SOOFSPJ12A58A7C36C,AROCZUC1187B9AD05B,298,TRGJNYF128F428F4CB,Elvis Costello & The Attractions,Armed Forces,Senior Service
11062,SOENUHW12A6D4F579D,AR6E3PI1187FB457C1,10778,TRGJWLG128EF36758B,Ola Podrida,Ola Podrida,Day At The Beach
11063,SOIKVKQ12AB018515B,AR4PACB1187FB518B5,7721,TRGODFN12903CBCFF7,Jason Falkner,Presents Author Unknown,Before My Heart Attacks (LP Version)
11064,SOZLGPU12A8C13D4FF,ARPVK2A1187B9B0800,7631,TRGOEVP128F4279527,John Ralston,Needle Bed,Avalanche
11065,SONOPKZ12A8C1437D7,ARGUEEW1187B9A423C,6649,TRGOZDT128F92FF381,Luke Doucet,Broken (And Other Rogue States),One Too Many
11066,SOQMVYI12A58A7D202,ARXSNCN1187B9B06A3,16613,TRGPNWK128F92E4B42,Jonathan Coulton,Best. Concert. Ever.,I Feel Fantastic
11067,SOXFDIT12A6310E2B6,ARMLZE11187B9B34D3,4266,TRGRTMY128E0781AA2,Syd Barrett,The Madcap Laughs,Here I Go
11068,SOBTDDE12A8C139B64,ARKKEQR1187B9A4D0F,5069,TRGSJXP128F429026F,Frank Black,Honeycomb,I Burn Today
11069,SOSZFRG12A8AE4577E,ARDBM921187FB50600,9584,TRGSPZO128F4238463,Heidi Berry,Pomegranate,Follow
11070,SOMSGXF12A6D4FB863,AROQS6O1187FB3D146,6257,TRGTYOM128F14AB727,Barney Kessel,Kessel Plays Standards,Shuddlin'
11071,SOARXFW12A8C13EB54,ARQDOR81187FB3B06C,16216,TRGUJKW128F427F1EC,Thee Headcoatees,Have Love Will Travel,You Know You Can't Resist
11072,SOFPNGG12A8C137621,ARFGYOQ1187B9AD59F,12382,TRGVTBE128F42870E1,Gordon Lightfoot,Songbook,Canadian Railroad Trilogy
11073,SOYCIAU12AAF3B295B,AR015LY1187B98CCAF,8012,TRGWFGP128F92F73AA,DJ Cheb I Sabbah,Krishna Lila,Violin Solo
11074,SOYKMDX12B0B806557,ARXLT0P1187FB4CE7F,9119,TRGWPQY128F428EB0F,Annuals,Be He Me,Fair
11075,SOWGMQL12A8C139A86,ARTEGHH1187FB435C8,9212,TRHABWA128F4296862,Bebo & Cigala,Lagrimas Negras,Corazon Loco
11076,SORFFGV12A6D4F870E,AR6NYHH1187B9BA128,19092,TRHAQYM128F14634A1,Yeah Yeah Yeahs,Maps,Countdown
11077,SOFMCFN12AB01860C9,AROS1ML1187FB4CF35,3535,TRHBPLH128F9366F26,12 Stones,Potter's Field,Shadows
11078,SOAYGQW12AB017D6FA,AROBSHL1187B9AFB01,13927,TRHBRPS128F931F1CD,A Day To Remember,Homesick,You Already Know What You Are
11079,SOOOHYG12A8C138D50,ARAFPO71187B9BA100,12551,TRHCGQB128F4256096,Cassandra Wilson,Loverly,Lover Come Back To Me
11080,SOAUDEZ12AF72A780B,AR6XSN41187B99CC29,15492,TRHCYXM12903CA1D4B,Living Sacrifice,The Infinite Order,Unfit To Live
11081,SOTUXYM12AF729E447,ARCQL0P1187FB51938,3219,TRHDCQY128F423BEDF,Bethany Dillon,Bethany Dillon,Why
11082,SOQUHQS12AF72A098E,ARII7MH1187FB4F993,14377,TRHDEVT128F930F509,Ariel Pink's Haunted Graffiti,Worn Copy,Creepshow
11083,SOHBAWK12A58A78F44,ARF91NB1187B98BDB8,9265,TRHDRKE128F425A749,Horse Feathers,Words Are Dead,Untitled
11084,SOMRIVT12A6D4F8B40,ARQR4MX1187B99614B,7664,TRHEGRD128F146D28E,Mystery Jets,Making Dens,Horse Drawn Cart
11085,SOHRPHI12AB017F1A4,AR3IHGQ1187FB4C745,4719,TRHIBYL128F93261F3,Peter Bjorn And John,Falling Out,Goodbye_ Again Or
11086,SOPLHIY12A6D4FC0F7,ARFJFNC1187FB5ABA7,8383,TRHIRBH128F42953A2,Brett Dennen,So Much More,Someday
11087,SOLELZS12AC468946B,ARAO0RA1187FB587F2,16152,TRHIRLQ12903D106F4,My Little Airport,"Zoo Is Sad, People Are Cruel",Victor_ Fly Me To Stafford
11088,SODDCDV12A67ADF980,AR1PT6R1187B9A6D9A,7427,TRHJMNY128EF34115A,Steven Seagal,Mojo Priest,Dark angel
11089,SOYWNNN12AB018A3EB,AREL1OU1187B995C9A,2451,TRHJQUP12903CC47F9,Project 86,Truthless Heroes,Salem's Suburb (Album Version)
11090,SOOLKWL12A6D4FACC5,ARWBL9E1187FB4E695,18576,TRHKMTX128F42149FB,Paul Brown,Up Front,Moment By Moment
11091,SOYPEHU12A8C141166,ARWFMO31187FB3DC49,9416,TRHLSGE128F92F0527,Blackmore's Night,Winter Carols,Ding Dong Merrily On High
11092,SOKPZRU12AB018249B,ARDNS031187B9924F0,16051,TRHLUPY128F930DA3A,Tim Wilson,Mr. Wilson Explains America,Lotion
11093,SOQFNJM12AF72AAE13,AR9LMA81187FB4C9B0,2263,TRHNUXZ128F4279DE4,Audioslave,Audioslave,What You Are
11094,SOIWPCF12A8C13317C,ARFSVL51187B9B00F2,8228,TRHOILC128F4268466,Meshuggah,Destroy Erase Improve,Terminal Illusions
11095,SOMMEMK12A6701BF30,AR24K5Z1187B9B4BFC,6802,TRHOONO128E0786019,Patrizio Buanne,The Italian,A Man Without Love
11096,SOKBGIT12A8C13BCF8,AR4LF541187FB37C6A,7751,TRHPDAT128F42941E0,Lordi,Get Heavy,Rock The Hell Outta You
11097,SOUETEW12AAA8C8631,ARDRXUM1187FB4D131,2644,TRHQEDD128F92DC542,311,Evolver,Seems Uncertain
11098,SOZWVFW12AB017BB9C,ARO6A7Q1187FB4CFC4,2734,TRHQLQA128F92F401A,Alien Ant Farm,truANT,Rubber Mallet
11099,SOAOYYI12A6D4F9759,ARI4O061187B991624,2887,TRHSPAG128F148B0F2,Matt Nathanson,Beneath These Fireworks,Sing Me Sweet
11100,SOFKMCX12A6D4FA3ED,AR8Z1R51187B9901CD,8905,TRHSYVR128F1492232,Zhané,Pronounced Jah-Nay,La_ La_ La
11101,SOBWWWR12A8C13831E,ARGSRNQ1187FB4D815,9201,TRHTVSS128F4292662,Natural,Keep It Natural,Ancient History
11102,SODUOAW12AB0181B7C,AR3IHGQ1187FB4C745,4719,TRHUEAH128F93261CC,Peter Bjorn And John,Falling Out,Money
11103,SOXHDUB12A8AE45598,ARGJLIC1187B9B6CDB,10546,TRHVCSI128F4242842,MORS PRINCIPIUM EST,Liberation = Termination,Sinners defeat
11104,SOEEIGK12AB017D899,AREAZSA12086C12524,14264,TRHVEMG128F92F91D9,Azaxx,The Exotic Delight Bay,Groucho
11105,SOTOYOA12A8C144288,ARUG95C1187FB3E828,11732,TRHWLZQ128F92E5FB3,eleventyseven,Galactic Conquest,12 Step Programs
11106,SOOCYLN12A8C1399D6,AR42JAD1187B9B19E1,6424,TRHWUYL128F931335C,The Pinker Tones,The Million Colour Revolution,Maybe Next Saturday
11107,SOSNXZM12A6D4F9CA6,ARHUC691187B9AD27F,8605,TRHXFKW128F1485B14,The Mars Volta,Amputechture,El Ciervo Vulnerado
11108,SOZAJLX12A8C13E3BB,ARXGKVD1187FB54D8F,4174,TRIAGGB128F429B049,Plain White T S,All That We Needed,Sad Story
11109,SOJRUTK12AB0184415,AR1XABQ1187B9B178A,18939,TRIAICR128F930BC06,Spock's Beard,Feel Euphoria,East Of Eden_ West of Memphis
11110,SOIFOBS12A8C1336AB,ARM98P01187FB4EE7A,11985,TRIBABC128F4250BE4,Subtle,Yell & Ice,cut Yell
11111,SOQRHTK12AC468B69A,ARBYYT61187FB37B64,15704,TRIBLPC12903CFA45B,Gotan Project,Tango 3.0,Rayuela
11112,SOKYZAY12AB0181D25,AROCBZZ11E2835D652,7413,TRICCIC128F92EC4AE,Small Faces,There Are But Four Small Faces,Get Yourself Together
11113,SOZIBKP12AB017EB2F,ARUVOK61187B99C0BA,3619,TRIGYTB128F42660DC,Citizen Cope,The Clarence Greenwood Recordings,Nite Becomes Day
11114,SOKBEEE12AB017F654,AROG07L1187FB4C826,5925,TRIHAHU128F92FEB01,Boards of Canada,The Campfire Headphase,Sherbet Head
11115,SOJRDIL12A8AE476BE,ARKE1RB1187FB3CF58,10324,TRIHHHT128F422D2B8,Backyard Tire Fire,Bar Room Semantics,Tryin' To Get Paid
11116,SOGXFLN12A6310D955,AR4HMHV1187FB54776,3504,TRIMHSM128E078297E,Finn Brothers,Everyone Is Here,All God's Children
11117,SOXMEFA12A8C13E41F,ARKLKMU1187FB4EF65,2289,TRIOGWI128F42947DB,Ok Go,OK Go,Bye Bye Baby
11118,SOYBUKR12A8C12FF4C,AR9AC2N1187FB536D3,16746,TRIOKII12903D0B67C,goldenhorse,Reporter,The Last Train
11119,SONNTIW12AB017DE95,ARYC11R1187FB40E31,6199,TRIOYRU128F9309BB9,The Redwalls,Universal Blues,Universal Blues
11120,SOBUCVJ12A8C13FC3F,ARTLRM61187FB3869E,6077,TRIRLWF128F42ADE4A,Bo Bice,The Real Thing,My World
11121,SOYFHSM12A6D4FA10C,ARLKHC31187B98FDEA,1761,TRISUCV128F148BF8F,Professional Murder Music,Professional Murder Music,Does It Dream
11122,SOIXHPX12A8C132DF9,AR748W61187B9B6AB8,6248,TRITDEO128F934B609,Callenish Circle,Pitch Black Effects,Schwarzes Licht
11123,SOCXSXT12AF72A4BE1,ART1WOW1187B98DA1E,2204,TRIUXVQ128E0791EBF,Floetry,Floetic,Opera
11124,SOWAODJ12AB018D5B6,ARGP38N1187B99010C,7037,TRIWWOZ12903CD06AF,Alif Tree,French Cuisine,Belle
11125,SOWJZGQ12AB018BEA9,ARSQDUN1187B98D7D7,7772,TRIXKWY12903CA3262,EPMD,Strictly Business,Get Off The Bandwagon
11126,SOTORXA12A58A79338,AR5JDDD1187FB460C4,8224,TRIYARK128F4231A32,Octopus Project,Identification Parade,What They Found
11127,SOFCTFQ12AAF3B5344,ARQTJFN1187FB5670F,6934,TRIYHDQ128F9305B84,Betty Davis,Nasty Gal,Nasty Gal
11128,SOMQLAM12A8159E8D0,AR8XC3U1187B98CE1E,9346,TRIZLCL128F92F8F93,Clinic,Harvest,You Can't Hurt You Anymore
11129,SONOKDO12A8AE47CF3,ARMZMYQ1187B9B1364,18557,TRJAADQ128F42522BD,Die Apokalyptischen Reiter,All You Need Is Love,Gone
11130,SOUUKUH12A6701CE05,AR6M65W1187FB3611E,7407,TRJAAXI128E0789801,Donovan,Barabajagal,The Stromberg Twins
11131,SOMVGPP12AB01870E1,AR1LOGZ1187B990FB4,2042,TRJFQJN128F9342C6A,Mike Stern,Voices,What Might Have Been
11132,SOUCHFH12A8C131D88,AREY3RN1187B993C5F,8554,TRJGIKY128F934B6AC,Goatwhore,A Haunting Curse,Bloodletting Upon The Cloven Hoof
11133,SOAXOER12AB017C9F1,AR6OLCY1187FB4D0C0,3138,TRJGKCN128F92F8BEA,Ace Troubleshooter,It's Never Enough,So Long
11134,SOBYAGP12A58A7AD3C,ARHPDEK1187B999256,14307,TRJINAI128F9340A16,Ozric Tentacles,The Yum Yum Tree,Oolong_ Oolong
11135,SOWBYAI12A8C13A995,ARSL3ZL1187B98C72B,10008,TRJININ128F425824A,Boxcutter,Oneiric,Gave Dub
11136,SOLTXEJ12A6D228269,AROVWOB1187B9ADC4F,18150,TRJIOGU12903CF0574,Cryptopsy,Whisper Supremacy,Serpents Coil
11137,SONHOGY12A6D4F7655,AREHHVP1187FB52D29,1979,TRJJJNJ128F145BB16,Lee Greenwood,American Patriot,America
11138,SOINZTX12AB01816DD,ARL6XXC1187B99527C,7508,TRJKOPQ128F935028A,Robert Wyatt,Dondestan (Revisited),Shrinkrap
11139,SOFPEAT12AB0187D28,ARHUC691187B9AD27F,14525,TRJKQKH128F931FF66,The Mars Volta,Octahedron,Copernicus
11140,SOACQKN12A6701D89C,ARZTSYB1187FB54987,17585,TRJOLBI128E0793D37,Rainbow,Ritchie Blackmore's Rainbow,Black Sheep Of The Family
11141,SOZXDZE12B0B809D31,ARTVEH31187FB4C8F6,12990,TRJSHVF128F42812B6,Wolf Parade,At Mount Zoomer,California Dreamer
11142,SOAHCRL12A8C1381D6,ARK9T2K1187B995301,4426,TRJSMOC128F4267374,Lisa Marie Presley Featuring Pink,Now What,Shine
11143,SOHLODV12A8C13A0D0,ARDQXGJ1187FB3FBBB,5200,TRJTZXI128F4289C71,New Grass Revival,New Grass Revival,Revival
11144,SOTFBJW12A6D4FC97B,ARL3PIR1187B9AB78C,10597,TRJUFLH128F422C06D,Cadence Weapon,Breaking Kayfabe,Holy Smoke
11145,SOIQOQT12A8C136F96,ARMS97V1187B99DD98,11051,TRJXMQA12903CD6D5A,Josh Rouse,Country Mouse City House,Pilgrim
11146,SOASNXA12A8C136B46,ARJWICB1187B9AB495,51,TRKDDJA128F4249A94,Sammy Kershaw,Maybe Not Tonight,When You Love Someone
11147,SOVHQGL12A8C13F3C1,AR84FE11187B9B36C4,14211,TRKGIKM128F429442E,Latterman,...We Are Still Alive,Goodmorning_ Here Is Jan
11148,SOTEBUD12AB0185D9E,AR5C3N411C8A41591C,15021,TRKGSPJ128F932BA08,Austrian Death Machine,Double Brutal,Come on Cohaagen_ Give Deez People Ehyar (from Total Recall)
11149,SOZONKN12A6D4F83D1,ARGWIHH1187B9A79B0,6107,TRKIXSO128F93037AF,Test Icicles,For Screening Purposes Only,Sharks
11150,SOUDACD12AB0185406,ARQEFHV1187FB42762,3133,TRKJVEF128F93321ED,Jem,Finally Woken,Finally Woken
11151,SOZBTMN12AB0183C79,ARTVG9Z1187FB3F5FD,5487,TRKKMEX12903CFBD30,Gretchen Wilson,All Jacked Up,All Jacked Up
11152,SOCAGKU12A8C13A125,AREL1OU1187B995C9A,1471,TRKMQYU12903CE1EC2,Project 86,Drawing Black Lines,Chimes (LP Version)
11153,SOXYWEB12A8C132952,ARFA1IP1187FB4BF33,12548,TRKQFHV128F423D803,Constantines,Kensington Heights,Do What You Can Do
11154,SOYYJTK12A8C138960,ARWONA71187B98DF90,12315,TRKRMHX128F425D08A,HorrorPops,Kiss Kiss Kill Kill,Copenhagen Refugee
11155,SONHZBY12A58A80B65,ARY409C1187B9B723A,8681,TRKTGLU128F1482BD3,Magnolia Electric Co.,Fading Trails,Montgomery (Master)
11156,SOJFSWN12A8C13C12D,ARY2Z6Y1187B9BA126,8802,TRKTRZI128F427F944,Scissor Sisters,Ta-Dah,Making Ladies
11157,SOCFKPR12A8C139BCB,ARPYDQA11F4C83E331,16455,TRKVXLA128F427D3FA,Nancy Sinatra And Lee Hazlewood,Nancy & Lee,Summer Wine
11158,SOBZCYO12A8C136045,ARASJQK1187FB5B9D1,2622,TRKXLKW128F4272843,Buddy Jewell,Buddy Jewell,Today I Started Loving You Again
11159,SONGGWA12A8C136790,ARR6MOS1187B994C51,4308,TRKYIJC128F4267DF8,Mando Diao,Hurricane Bar,White Wall
11160,SOVUASP12A67AD821E,ARYXOV81187B99831D,10415,TRKYJEJ128EF343599,Seventh Day Slumber,Finally Awake,Always
11161,SOITNPR12A8C142CE2,ARICCZI1187B9AEBB3,15122,TRKYUIL128F92F20CB,Train,"Save Me, San Francisco",I Got You
11162,SODQMYA12A58A7AE0C,AR5L3TG1187FB4464B,13025,TRKYWBV128F932244C,Watermelon Slim & The Workers,No Paid Holidays,Bubba's Blues
